Step,Temperature,Humidity,Light,CO2,HumidityRatio,Action,Reward
1198,0.35643566,0.620112,0.284578,0.6669402,0.56778455,1,1
1199,0.35643566,0.62656707,0.28811312,0.6699154,0.5725006,1,1
1200,0.35643566,0.62069887,0.28811312,0.67837906,0.5682133,1,1
1201,0.35643566,0.6177647,0.28811312,0.67316407,0.56606966,1,1
1202,0.35643566,0.6142082,0.2839888,0.66546977,0.5634714,1,1
1203,0.35643566,0.62245935,0.28316393,0.6687869,0.56949943,1,1
1204,0.35643566,0.6401707,0.29179555,0.6776096,0.5824398,1,1
1205,0.35643566,0.6197208,0.28565818,0.68222624,0.56749874,1,1
1206,0.35643566,0.6254112,0.2851672,0.684449,0.5716561,1,1
1207,0.3607129,0.6267271,0.2851672,0.68109775,0.5750184,1,1
1208,0.35643566,0.6401707,0.2851672,0.6916303,0.5824398,1,1
1209,0.37782177,0.6366142,0.2851672,0.70120543,0.5919098,1,1
1210,0.3607129,0.6401707,0.2851672,0.709823,0.5848517,1,1
1211,0.37069306,0.63839245,0.2851672,0.71300334,0.5891845,1,1
1212,0.37247524,0.64283806,0.29179555,0.71813285,0.5934537,1,1
1213,0.36356434,0.64372724,0.294005,0.7217235,0.58906436,1,1
1214,0.37425742,0.63483596,0.294005,0.7184748,0.58858895,1,1
1215,0.37476662,0.6386465,0.294005,0.71952516,0.59167415,1,1
1216,0.37782177,0.64283806,0.294005,0.71402925,0.59648275,1,1
1217,0.37782177,0.646359,0.28905582,0.71844065,0.59906983,1,1
1218,0.37782177,0.65724194,0.29577258,0.73984784,0.6070664,1,1
1219,0.38970298,0.6401707,0.29046988,0.7427546,0.6012613,1,1
1220,0.38574257,0.64372724,0.29046988,0.73335046,0.6016317,1,1
1221,0.3968317,0.65638834,0.29046988,0.73300844,0.6172887,1,1
1222,0.40158415,0.649062,0.29204103,0.7371121,0.6145916,1,1
1223,0.40158415,0.6566018,0.29424068,0.73321366,0.6201662,1,1
1224,0.40158415,0.66044277,0.2998969,0.7512696,0.62300617,1,1
1225,0.40158415,0.6625767,0.2949477,0.75968194,0.62458396,1,1
1226,0.40158415,0.6695881,0.29838184,0.7731653,0.6297682,1,1
1227,0.40158415,0.6711123,0.3004861,0.7719928,0.63089526,1,1
1228,0.40158415,0.6695881,0.29636177,0.7758033,0.6297682,1,1
1229,0.40158415,0.662221,0.29636177,0.7819099,0.624321,1,1
1230,0.40158415,0.66311014,0.29636177,0.78225183,0.6249784,1,1
1231,0.40158415,0.6625767,0.30166447,0.7707617,0.62458396,1,1
1232,0.40158415,0.66844493,0.3051996,0.7648115,0.62892294,1,1
1233,0.4068119,0.6689784,0.3051996,0.7623493,0.63232523,1,1
1234,0.40158415,0.6711123,0.3051996,0.77055657,0.63089526,1,1
1235,0.40158415,0.67698056,0.30225363,0.78584254,0.6352344,1,1
1236,0.40158415,0.67698056,0.30225363,0.79404974,0.6352344,1,1
1237,0.40158415,0.68284875,0.30127168,0.7819099,0.6395737,1,1
1238,0.40158415,0.6647106,0.30531743,0.7826622,0.62616175,1,1
1239,0.4059406,0.6623989,0.30225363,0.7644695,0.6269532,1,1
1240,0.41465348,0.66044277,0.30225363,0.76968455,0.6305109,1,1
1241,0.4120396,0.66044277,0.3057888,0.77691716,0.6290082,1,1
1242,0.42772278,0.66044277,0.31109148,0.78045654,0.6380381,1,1
1243,0.42336634,0.66044277,0.31109148,0.78173894,0.63552654,1,1
1244,0.41465348,0.66044277,0.31109148,0.7837907,0.6305109,1,1
1245,0.42249504,0.66044277,0.31391957,0.7853296,0.63502455,1,1
1246,0.42772278,0.66044277,0.3147739,0.78225183,0.6380381,1,1
1247,0.42772278,0.66044277,0.31109148,0.79097205,0.6380381,1,1
1248,0.42772278,0.6508402,0.30814552,0.7904591,0.6308898,1,1
1249,0.42772278,0.65276074,0.3099131,0.78656065,0.6323194,1,1
1250,0.42772278,0.65324086,0.3147739,0.7771223,0.6326768,1,1
1251,0.42772278,0.65804213,0.31698334,0.7863555,0.636251,1,1
1252,0.43366337,0.6569752,0.31698334,0.7854578,0.63888156,1,1
1253,0.44198018,0.6587357,0.31698334,0.7826622,0.6449996,1,1
1254,0.43960395,0.66577756,0.31359553,0.78456014,0.64888424,1,1
1255,0.45148516,0.6711123,0.32258064,0.7930238,0.6597738,1,1
1256,0.44673267,0.6689784,0.32063633,0.79107463,0.6554128,1,1
1257,0.45148516,0.6711123,0.3160014,0.7894332,0.6597738,1,1
1258,0.45148516,0.66844493,0.3152158,0.78994614,0.6577757,1,1
1259,0.44198018,0.6668445,0.31474444,0.7955886,0.6510587,1,1
1260,0.45148516,0.6711123,0.3144302,0.79917926,0.6597738,1,1
1261,0.44752476,0.6677336,0.3144302,0.7998632,0.6549415,1,1
1262,0.45148516,0.6711123,0.3152158,0.80584764,0.6597738,1,1
1263,0.45148516,0.6675558,0.32228604,0.8043088,0.6571097,1,1
1264,0.45148516,0.6691918,0.32605687,0.8009233,0.65833515,1,1
1265,0.45148516,0.6508402,0.3243482,0.8020005,0.64458877,1,1
1266,0.45148516,0.6508402,0.3203221,0.79422075,0.64458877,1,1
1267,0.46336633,0.6401707,0.3244955,0.78199536,0.64344996,1,1
1268,0.45148516,0.6508402,0.32699955,0.78327775,0.64458877,1,1
1269,0.45544556,0.6366142,0.32699955,0.7844747,0.63621294,1,1
1270,0.46732673,0.6295012,0.32857072,0.7764384,0.6377142,1,1
1271,0.47049505,0.6359029,0.32699955,0.7682996,0.6443581,1,1
1272,0.45940593,0.6295012,0.32857072,0.76754725,0.6331561,1,1
1273,0.4657426,0.62480664,0.3278244,0.7656322,0.6332729,1,1
1274,0.47524753,0.62069887,0.32699955,0.7625032,0.63564736,1,1
1275,0.46930692,0.62363297,0.32699955,0.76199025,0.63443965,1,1
1276,0.47128713,0.6088735,0.32699955,0.75968194,0.6244683,1,1
1277,0.47524753,0.61065173,0.32699955,0.75232965,0.62807643,1,1
1278,0.47524753,0.60709524,0.32199144,0.75250065,0.6253966,1,1
1279,0.47524753,0.60709524,0.31698334,0.75763017,0.6253966,1,1
1280,0.47524753,0.6051747,0.3199293,0.7559887,0.62394947,1,1
1281,0.47524753,0.59989333,0.3243482,0.7491664,0.61997,1,1
1282,0.47524753,0.6051747,0.3199293,0.7397794,0.62394947,1,1
1283,0.47524753,0.59989333,0.32228604,0.7450628,0.61997,1,1
1284,0.47524753,0.59749264,0.32063633,0.74367785,0.6181612,1,1
1285,0.46930692,0.59749264,0.3199293,0.73839444,0.6147729,1,1
1286,0.47524753,0.59749264,0.32066578,0.7386509,0.6181612,1,1
1287,0.47524753,0.59749264,0.32287523,0.7350603,0.6181612,1,1
1288,0.47524753,0.5913958,0.31563663,0.7287583,0.6135675,1,1
1289,0.47524753,0.59749264,0.3199293,0.7237753,0.6181612,1,-1
1290,0.47524753,0.58682317,0.31698334,0.7116697,0.61012226,1,1
1291,0.47524753,0.5779319,0.32366082,0.7010344,0.6034235,1,1
1292,0.47524753,0.57615364,0.32228604,0.6829956,0.60208374,1,1
1293,0.47524753,0.58042145,0.31733686,0.68294436,0.6052991,1,1
1294,0.47524753,0.5832667,0.32366082,0.6924853,0.6074427,1,1
1295,0.47524753,0.57828754,0.32322875,0.69443446,0.6036914,1,1
1296,0.47524753,0.58468926,0.3199293,0.69171584,0.6085145,1,1
1297,0.47524753,0.58682317,0.32316983,0.6886381,0.61012226,1,1
1298,0.47524753,0.58255535,0.32699955,0.6821236,0.6069068,1,1
1299,0.47524753,0.57615364,0.32699955,0.68376505,0.60208374,1,1
1300,0.48807922,0.58255535,0.3278244,0.6821236,0.6142036,1,1
1301,0.48059407,0.5841558,0.32798153,0.67111224,0.611152,1,1
1302,0.4859406,0.5850449,0.3311239,0.6663247,0.61486685,1,1
1303,0.48807922,0.58042145,0.32735306,0.66365737,0.6125905,1,1
1304,0.49663365,0.5814884,0.32876712,0.66145164,0.6182716,1,1
1305,0.49663365,0.57615364,0.33194873,0.6595537,0.61423,1,1
1306,0.49235645,0.57615364,0.3358374,0.6601693,0.61179596,1,1
1307,0.49663365,0.5741976,0.33338243,0.6675216,0.6127481,1,1
1308,0.49663365,0.57615364,0.3258212,0.6609387,0.61423,1,1
1309,0.49663365,0.5702854,0.3310257,0.6558947,0.6097843,1,1
1310,0.49663365,0.57145905,0.33135957,0.65750194,0.6106734,1,1
1311,0.49663365,0.5622833,0.33029902,0.6531931,0.6037223,1,1
1312,0.49663365,0.5608607,0.3297491,0.6492263,0.6026446,1,1
1313,0.5005941,0.5644172,0.3357392,0.65042317,0.60758543,1,1
1314,0.5061386,0.5622833,0.34231845,0.6458066,0.60911363,1,1
1315,0.5108911,0.55801547,0.34938872,0.64662737,0.60856867,1,1
1316,0.52039605,0.55374765,0.35410222,0.6540139,0.6107166,1,1
1317,0.52039605,0.55374765,0.3537487,0.6531931,0.6107166,1,1
1318,0.52039605,0.5499067,0.36294004,0.65073097,0.60778904,1,1
1319,0.52039605,0.55374765,0.35563412,0.65298796,0.6107166,1,1
1320,0.52039605,0.551347,0.3461482,0.65427035,0.60888684,1,-1
1321,0.52039605,0.5441451,0.33878332,0.6391382,0.6033978,1,-1
1322,0.52039605,0.5377434,0.34125793,0.63370097,0.5985187,1,-1
1323,0.5308515,0.52707386,0.34455737,0.63821495,0.59627765,1,1
1324,0.5291089,0.5263626,0.35920852,0.6297341,0.59475166,1,1
1325,0.5291089,0.5263626,0.36863554,0.62631446,0.59475166,1,1
1326,0.5291089,0.52085,0.3709923,0.6234077,0.5905411,1,1
1327,0.54653466,0.5228061,0.36352924,0.62836623,0.6018649,1,1
1328,0.54653466,0.5228061,0.3681249,0.6245191,0.6018649,1,1
1329,0.54653466,0.5188939,0.37786615,0.6214414,0.59886324,1,1
1330,0.54653466,0.5110696,0.38851082,0.62528855,0.59286016,1,1
1331,0.56554455,0.50253403,0.37979084,0.6193383,0.59700257,1,1
1332,0.56435645,0.5004001,0.38474002,0.62118495,0.59468836,1,1
1333,0.570297,0.5004001,0.38827515,0.6204155,0.5980353,1,1
1334,0.570297,0.5004001,0.38886434,0.6182782,0.5980353,1,1
1335,0.570297,0.4931982,0.39387244,0.62118495,0.59247607,1,1
1336,0.5861386,0.49222013,0.38444543,0.61844915,0.60064244,1,1
1337,0.5881188,0.48813018,0.3845927,0.6165683,0.5985883,1,1
1338,0.5940594,0.49079755,0.38544706,0.60825855,0.6040102,1,1
1339,0.5940594,0.4890193,0.38660577,0.6116098,0.6026292,1,1
1340,0.59940594,0.48012802,0.38341436,0.60913056,0.5987346,1,1
1341,0.6047525,0.48012802,0.3910738,0.6024622,0.6017489,1,1
1342,0.6047525,0.4747933,0.38356164,0.6047705,0.59759444,1,1
1343,0.61544555,0.47123677,0.38199046,0.60186374,0.6008451,1,1
1344,0.61544555,0.48012802,0.38356164,0.61041296,0.6077883,1,1
1345,0.61544555,0.4721259,0.38356164,0.615286,0.60153943,1,1
1346,0.6273267,0.46945852,0.38356164,0.6099,0.60615855,1,1
1347,0.63445544,0.46476394,0.38756812,0.60682225,0.6065045,1,1
1348,0.6392079,0.4635903,0.39357784,0.6086176,0.6082681,1,1
1349,0.6392079,0.45772207,0.39357784,0.6032316,0.60365766,1,1
1350,0.64356434,0.45772207,0.3910247,0.60374457,0.6061159,1,1
1351,0.6548911,0.45772207,0.3915746,0.59861505,0.6125185,1,1
1352,0.6566337,0.44705254,0.39357784,0.6064803,0.6050849,1,1
1353,0.66534656,0.44705254,0.39023912,0.5938275,0.6100041,1,1
1354,0.6548911,0.441291,0.38167623,0.5957425,0.5995576,1,1
1355,0.66534656,0.43745,0.38395444,0.5969052,0.60240936,1,1
1356,0.66534656,0.43745,0.38395444,0.5936565,0.60240936,1,1
1357,0.670099,0.43318218,0.38297245,0.5918441,0.6017079,1,1
1358,0.6712871,0.42944786,0.3851819,0.5870736,0.5994189,1,1
1359,0.67722774,0.42500222,0.38886434,0.5813456,0.59923494,1,1
1360,0.6891089,0.41611096,0.3865076,0.5796358,0.5988483,1,1
1361,0.6891089,0.41611096,0.38886434,0.5828845,0.5988483,1,1
1362,0.6891089,0.41611096,0.3859184,0.5811747,0.5988483,1,1
1363,0.6986139,0.41611096,0.38886434,0.57727623,0.6041942,1,1
1364,0.7081188,0.41611096,0.3859184,0.58055913,0.60955167,1,1
1365,0.7128713,0.41611096,0.38297245,0.58579123,0.6122348,1,1
1366,0.7128713,0.41611096,0.38395444,0.58450884,0.6122348,1,1
1367,0.7128713,0.41024274,0.38483822,0.5796358,0.6075369,1,1
1368,0.71821785,0.4073086,0.3851819,0.5837394,0.6082002,1,1
1369,0.71821785,0.39637238,0.38871706,0.5809182,0.59943354,1,1
1370,0.7271287,0.400818,0.19934207,0.58459437,0.6080135,1,1
1371,0.7342574,0.41379923,0.11616831,0.5837394,0.62248325,1,-1
1372,0.7299802,0.4022406,0.108410664,0.5858938,0.61076474,1,-1
1373,0.7342574,0.4043745,0.10204743,0.58055913,0.61489666,1,-1
1374,0.72891086,0.4017071,0.11371336,0.58143115,0.6097327,1,-1
1375,0.7342574,0.4043745,0.11371336,0.577242,0.61489666,1,-1
1376,0.7235643,0.39743933,0.104875535,0.57091564,0.6032937,1,-1
1377,0.72570294,0.4001067,0.108410664,0.57050526,0.60663897,1,-1
1378,0.7271287,0.39406064,0.10958904,0.5702317,0.6025844,1,-1
1379,0.7299802,0.3917845,0.104875535,0.56127214,0.60235775,1,-1
1380,0.7235643,0.38570285,0.104875535,0.5473198,0.59387314,1,-1
1381,0.7342574,0.38650307,0.102224186,0.54039496,0.6005118,1,-1
1382,0.7235643,0.38410243,0.10281338,0.53757375,0.59258854,1,-1
1383,0.7164357,0.3823242,0.09996563,0.53859967,0.5871779,1,-1
1384,0.7164357,0.3823242,0.09927824,0.53227323,0.5871779,1,-1
1385,0.7128713,0.3734329,0.100751214,0.5278276,0.578072,1,-1
1386,0.7128713,0.3734329,0.10369716,0.51879966,0.578072,1,-1
1387,0.7128713,0.371299,0.10369716,0.51428574,0.57636404,1,-1
1388,0.7128713,0.36809817,0.10443364,0.5093614,0.5738022,1,-1
1389,0.7128713,0.36809817,0.100751214,0.50320596,0.5738022,1,-1
1390,0.7128713,0.3627634,0.100751214,0.49781996,0.5695325,1,-1
1391,0.7128713,0.3627634,0.100751214,0.491921,0.5695325,1,-1
1392,0.70947665,0.36581182,0.15832333,0.48400688,0.57009083,1,-1
1393,0.7128713,0.38410243,0.31742525,0.5024365,0.586612,1,-1
1394,0.7128713,0.39391837,0.36977464,0.50505257,0.59446913,1,1
1395,0.7128713,0.37876767,0.3759022,0.5239805,0.5823419,1,-1
1396,0.7128713,0.3663199,0.37354544,0.50748056,0.57237893,1,-1
1397,0.7128713,0.3627634,0.3705995,0.48371378,0.5695325,1,-1
1398,0.7128713,0.36454165,0.32857072,0.47995213,0.57095575,1,-1
1399,0.7128713,0.38650307,0.32228604,0.4844832,0.5885335,1,-1
1400,0.7128713,0.36703122,0.3199293,0.4789946,0.5729483,1,1
1401,0.7089109,0.36454165,0.3310257,0.46456355,0.5687618,1,1
1402,0.7009901,0.3627634,0.35218737,0.46396512,0.56296104,1,1
1403,0.7128713,0.3627634,0.3308293,0.4544755,0.5695325,1,1
1404,0.7128713,0.3627634,0.35257033,0.45006412,0.5695325,1,1
1405,0.7081188,0.3627634,0.35916924,0.4502693,0.5669018,1,1
1406,0.7128713,0.36543077,0.3458536,0.4537061,0.5716673,1,1
1407,0.7128713,0.371299,0.35162762,0.45827135,0.57636404,1,1
1408,0.7069307,0.3734329,0.3505671,0.46165684,0.574771,1,1
1409,0.7089109,0.38410243,0.35842294,0.46319568,0.5844021,1,1
1410,0.7128713,0.38196853,0.36034763,0.45960504,0.58490396,1,1
1411,0.7128713,0.38410243,0.35952276,0.46558946,0.586612,1,1
1412,0.71714854,0.38410243,0.36329356,0.46668378,0.5890009,1,1
1413,0.72,0.38570285,0.35842294,0.4672993,0.5918782,1,1
1414,0.72570294,0.38196853,0.35881573,0.46883816,0.59207195,1,1
1415,0.72891086,0.38650307,0.35292384,0.4726853,0.5975118,1,1
1416,0.7299802,0.3917845,0.35044926,0.4738651,0.60235775,1,1
1417,0.7342574,0.39370498,0.3451171,0.47961015,0.6063085,1,1
1418,0.7342574,0.39370498,0.34455737,0.4789946,0.6063085,1,1
1419,0.7342574,0.39370498,0.3492414,0.48294434,0.6063085,1,1
1420,0.7342574,0.39370498,0.345559,0.48268786,0.6063085,1,1
1421,0.7342574,0.39370498,0.3446752,0.4835086,0.6063085,1,1
1422,0.7342574,0.39370498,0.3398144,0.48576558,0.6063085,1,1
1423,0.7342574,0.39370498,0.33348063,0.48488623,0.6063085,1,1
1424,0.7342574,0.39130434,0.3299455,0.48294434,0.60437626,1,1
1425,0.7342574,0.38986397,0.33348063,0.4802257,0.6032169,1,1
1426,0.7342574,0.39406064,0.3354446,0.4768744,0.6065948,1,1
1427,0.7342574,0.43318218,0.3305347,0.4961956,0.63808703,1,1
1428,0.7342574,0.4043745,0.3305347,0.49705052,0.61489666,1,1
1429,0.7342574,0.4043745,0.3305347,0.49807644,0.61489666,1,1
1430,0.7342574,0.42242375,0.32894388,0.506694,0.629426,1,1
1431,0.7342574,0.44047302,0.32735306,0.5153116,0.6439568,1,1
1432,0.7342574,0.46476394,0.32923847,0.5378815,0.6635147,1,1
1433,0.7342574,0.47746065,0.32169685,0.54295975,0.6737385,1,1
1434,0.7342574,0.48226193,0.32169685,0.5545012,0.6776048,1,1
1435,0.7342574,0.49655908,0.31981146,0.55244935,0.68911844,1,1
1436,0.7342574,0.5004001,0.32098985,0.5583996,0.6922118,1,1
1437,0.7342574,0.5089357,0.3189866,0.5698897,0.6990862,1,1
1438,0.7437624,0.51811147,0.31698334,0.5807643,0.7120789,1,1
1439,0.7342574,0.5228061,0.31721902,0.5869197,0.7102577,1,1
1440,0.74851483,0.5313417,0.31721902,0.59286994,0.72558033,1,1
1441,0.740198,0.5334756,0.3149212,0.60143626,0.72237086,1,1
1442,0.7342574,0.5377434,0.3174547,0.607643,0.72228956,1,1
1443,0.7342574,0.5505468,0.31285903,0.61092585,0.73260325,1,1
1444,0.7342574,0.5663732,0.3104041,0.6155425,0.74535316,1,1
1445,0.7342574,0.5673513,0.31035498,0.6268274,0.74614114,1,1
1446,0.7342574,0.57615364,0.30618158,0.6375994,0.75323284,1,1
1447,0.7342574,0.57615364,0.29801148,0.64047194,0.75323284,1,1
1448,0.74104667,0.58529896,0.29046988,0.6447807,0.76469666,1,1
1449,0.7342574,0.5921579,0.29665637,0.6432419,0.76612777,1,1
1450,0.7342574,0.6051747,0.29235527,0.6556553,0.77661645,1,1
1451,0.7342574,0.59749264,0.30225363,0.663247,0.77042633,1,1
1452,0.7342574,0.60709524,0.30667257,0.65734804,0.778164,1,1
1453,0.7437624,0.61605763,0.31109148,0.66488844,0.79118246,1,1
1454,0.7342574,0.62069887,0.3044631,0.6747884,0.78912646,1,1
1455,0.7342574,0.6255891,0.30225363,0.68615884,0.7930674,1,1
1456,0.73765206,0.63102543,0.2967826,0.68904114,0.7995278,1,1
1457,0.7421782,0.6401707,0.29636177,0.69898266,0.8096882,1,1
1458,0.7342574,0.6401707,0.2934158,0.70736086,0.8048191,1,1
1459,0.7342574,0.65468127,0.28375313,0.70633495,0.8165145,1,1
1460,0.7342574,0.6668445,0.2851672,0.71064377,0.8263186,1,1
1461,0.7342574,0.6711123,0.28481367,0.7110541,0.8297588,1,1
1462,0.7342574,0.68640524,0.28575638,0.7200137,0.84208685,1,1
1463,0.7342574,0.6908509,0.28163207,0.7230059,0.84567076,1,1
1464,0.7342574,0.6935183,0.28207394,0.72326237,0.8478212,1,1
1465,0.7342574,0.7024095,0.2792753,0.7338634,0.85498935,1,1
1466,0.7342574,0.71186984,0.2786861,0.7432675,0.86261666,1,1
1467,0.7342574,0.71379036,0.2792753,0.7481406,0.8641651,1,1
1468,0.7342574,0.7244598,0.28222123,0.7507908,0.8727679,1,1
1469,0.72570294,0.7268072,0.28045368,0.75229543,0.8692576,1,1
1470,0.7235643,0.7276607,0.27559286,0.75147474,0.8685948,1,1
1471,0.7214258,0.73384905,0.2733834,0.7586561,0.87221944,1,1
1472,0.7128713,0.7415311,0.2733834,0.7627597,0.87298006,1,1
1473,0.71821785,0.7522006,0.2733834,0.76737624,0.88493073,1,1
1474,0.7128713,0.75753534,0.26690233,0.7730187,0.8858152,1,1
1475,0.7128713,0.75753534,0.2733834,0.78430367,0.8858152,1,1
1476,0.7128713,0.75753534,0.2733834,0.7902026,0.8858152,1,1
1477,0.7128713,0.7632969,0.27161586,0.79066426,0.8904361,1,1
1478,0.7128713,0.7714057,0.2733834,0.7889202,0.8969399,1,1
1479,0.7128713,0.7742509,0.2733834,0.7958451,0.89922196,1,1
1480,0.6986139,0.7848493,0.27632937,0.80174404,0.898596,1,1
1481,0.6950495,0.78660977,0.27632937,0.8050782,0.89772445,1,1
1482,0.6891089,0.78954387,0.27279422,0.8126186,0.8962703,1,1
1483,0.6891089,0.79487866,0.2741199,0.8117466,0.9005234,1,1
1484,0.6891089,0.8002134,0.2745618,0.81467044,0.90477663,1,1
1485,0.6891089,0.8023473,0.27632937,0.8128238,0.906478,1,1
1486,0.6891089,0.8108829,0.2748564,0.81781656,0.9132835,1,1
1487,0.6891089,0.8156842,0.27632937,0.82713515,0.91711175,1,1
1488,0.6891089,0.8258202,0.27632937,0.829187,0.9251939,1,1
1489,0.6891089,0.8258202,0.27632937,0.8330341,0.9251939,1,1
1490,0.6857143,0.831155,0.2743654,0.8386766,0.92725134,1,1
1491,0.6811881,0.82759845,0.2733834,0.8409849,0.9214951,1,1
1492,0.6712871,0.8340891,0.27632937,0.8397025,0.9202638,1,1
1493,0.66930693,0.8389793,0.27240142,0.8388476,0.922866,1,1
1494,0.66534656,0.84289145,0.2739726,0.8485253,0.9234093,1,1
1495,0.66534656,0.84289145,0.27161586,0.85529625,0.9234093,1,1
1496,0.66534656,0.84289145,0.2733834,0.85509104,0.9234093,1,1
1497,0.66534656,0.8446697,0.27240142,0.85782677,0.92481863,1,1
1498,0.66534656,0.8492932,0.27161586,0.8645294,0.9284831,1,1
1499,0.66534656,0.85089356,0.2733834,0.8676584,0.92975163,1,1
1500,0.66534656,0.85569483,0.27161586,0.8747884,0.9335572,1,1
1501,0.66534656,0.8588957,0.27632937,0.8791998,0.9360943,1,1
1502,0.66534656,0.86743134,0.27240142,0.8798837,0.9428601,1,1
1503,0.66534656,0.873833,0.27240142,0.8855262,0.9479346,1,1
1504,0.65787834,0.8753572,0.27127916,0.8895321,0.94427097,1,1
1505,0.6457426,0.873833,0.2733834,0.8889459,0.93516964,1,1
1506,0.64443564,0.873833,0.27161586,0.8961272,0.9343206,1,1
1507,0.64356434,0.87561125,0.27240142,0.90860903,0.93515646,1,1
1508,0.6392079,0.8791678,0.2733834,0.9081816,0.93512756,1,1
1509,0.65227723,0.88450253,0.27632937,0.9068992,0.94784766,1,1
1510,0.6479208,0.8827243,0.27632937,0.9131572,0.94360167,1,1
1511,0.6566337,0.88450253,0.27632937,0.9233137,0.9506932,1,1
1512,0.6504102,0.88465494,0.27632937,0.92617154,0.9467494,1,1
1513,0.6496634,0.8915444,0.2745618,0.9258784,0.9517016,1,1
1514,0.6457426,0.896239,0.2741199,0.9245961,0.9528419,1,1
1515,0.6504102,0.88617915,0.26875407,0.9258784,0.94795305,1,1
1516,0.6548911,0.8868498,0.26749152,0.91746604,0.9514104,1,1
1517,0.6392079,0.8903708,0.26749152,0.91715825,0.94394875,1,1
1518,0.6496634,0.9069085,0.26749152,0.92751986,0.9638329,1,1
1519,0.64356434,0.9069085,0.26749152,0.93288875,0.9598284,1,1
1520,0.6392079,0.91544414,0.26749152,0.9361375,0.9636932,1,1
1521,0.65227723,0.91757804,0.26749152,0.94716597,0.9739817,1,1
1522,0.6392079,0.9149106,0.26749152,0.95255196,0.96327305,1,1
1523,0.6392079,0.9149106,0.26749152,0.9481918,0.96327305,1,1
1524,0.6392079,0.9223793,0.26749152,0.9568265,0.96915483,1,1
1525,0.6392079,0.9271806,0.26749152,0.9609643,0.97293615,1,1
1526,0.6392079,0.92333955,0.26749152,0.95993847,0.9699111,1,1
1527,0.6392079,0.9271806,0.26749152,0.95990425,0.97293615,1,1
1528,0.6392079,0.9271806,0.26749152,0.9638369,0.97293615,1,1
1529,0.6392079,0.9271806,0.26749152,0.9653757,0.97293615,1,1
1530,0.64443564,0.9271806,0.26749152,0.9626058,0.97638655,1,1
1531,0.6392079,0.9378501,0.26749152,0.958297,0.98133934,1,1
1532,0.6392079,0.9351827,0.2741199,0.9689664,0.9792385,1,1
1533,0.6392079,0.9378501,0.2741199,0.9825596,0.98133934,1,1
1534,0.6392079,0.9378501,0.27632937,0.98373944,0.98133934,1,1
1535,0.6392079,0.9378501,0.27632937,0.99068135,0.98133934,1,1
1536,0.6392079,0.9335823,0.27632937,0.9905104,0.977978,1,1
1537,0.6392079,0.9271806,0.27102667,0.98640674,0.97293615,1,1
1538,0.6392079,0.9271806,0.26749152,0.98250836,0.97293615,1,1
1539,0.6392079,0.93429357,0.26749152,0.9744379,0.9785382,1,1
1540,0.6392079,0.93429357,0.26749152,0.9811063,0.9785382,1,1
1541,0.6392079,0.9314484,0.26042128,0.9859964,0.9762974,1,1
1542,0.6392079,0.9351827,0.2648402,0.9746089,0.9792385,1,1
1543,0.6392079,0.9378501,0.2660775,0.9710182,0.98133934,1,1
1544,0.6392079,0.9378501,0.2660775,0.9747115,0.98133934,1,1
1545,0.6392079,0.9378501,0.26914126,0.9699923,0.98133934,1,1
1546,0.63326734,0.9325153,0.26159966,0.9692229,0.9732153,1,1
1547,0.6392079,0.9378501,0.26159966,0.97307,0.98133934,1,1
1548,0.6273267,0.9325153,0.26159966,0.9584509,0.9692981,1,1
1549,0.61544555,0.9293145,0.26159966,0.9531675,0.9589743,1,1
1550,0.61544555,0.9325153,0.26159966,0.95973325,0.9614798,1,1
1551,0.61544555,0.9314484,0.26159966,0.960554,0.9606446,1,1
1552,0.61544555,0.9378501,0.26159966,0.9602462,0.96565557,1,1
1553,0.61544555,0.9378501,0.26159966,0.96623063,0.96565557,1,1
1554,0.61544555,0.9407842,0.26159966,0.9630675,0.9679524,1,1
1555,0.61544555,0.9378501,0.26159966,0.96955264,0.96565557,1,1
1556,0.61544555,0.9378501,0.26159966,0.9583654,0.96565557,1,1
1557,0.61544555,0.9378501,0.26159966,0.9640933,0.96565557,1,1
1558,0.61544555,0.9378501,0.26159966,0.95562965,0.96565557,1,1
1559,0.61544555,0.9425447,0.26159966,0.960554,0.96933043,1,1
1560,0.61544555,0.9378501,0.26159966,0.95024365,0.96565557,1,1
1561,0.61544555,0.9495866,0.26159966,0.9528939,0.97484285,1,1
1562,0.61544555,0.9495866,0.26159966,0.960554,0.97484285,1,1
1563,0.6111683,0.9517205,0.26159966,0.96075916,0.9736872,1,1
1564,0.61544555,0.9549213,0.26159966,0.9703343,0.97901905,1,1
1565,0.610099,0.96292347,0.25939018,0.9712747,0.98173916,1,1
1566,0.61544555,0.9584778,0.26159966,0.9658887,0.98180324,1,1
1567,0.61544555,0.9575887,0.26204154,0.957425,0.9811072,1,1
1568,0.61544555,0.9617803,0.2600004,0.9561426,0.9843886,1,1
1569,0.6047525,0.96559083,0.2633672,0.96315295,0.9802815,1,1
1570,0.6111683,0.97092557,0.25912505,0.97409594,0.9887055,1,1
1571,0.61544555,0.97092557,0.25983208,0.97666067,0.9915483,1,1
1572,0.6047525,0.97092557,0.26071587,0.9764042,0.98444647,1,1
1573,0.59940594,0.97092557,0.26071587,0.9787125,0.980902,1,1
1574,0.6047525,0.9805281,0.2580645,0.97819954,0.9919437,1,1
1575,0.6011881,0.9673691,0.25983208,0.9710182,0.9793089,1,1
